ROUTE,vuelos,tasa_retraso_pct,distancia,impacto,recomendacion
DFW → SDF,298,18.8,733.0,1.0710535754630162,MONITOREAR
MSP → OKC,371,18.1,694.0,1.070832573331946,MONITOREAR
SJU → CLT,713,16.3,1475.0,1.0708254715275303,MONITOREAR
HNL → LAX,5244,12.5,2556.0,1.0706049806104487,MANTENER
ATL → MDT,955,15.6,620.0,1.070426969114994,MONITOREAR
FLL → MKE,370,18.1,1243.0,1.070344044020527,MONITOREAR
BOS → MCI,606,16.7,1256.0,1.0699489576735755,MONITOREAR
BUF → BOS,1243,15.0,395.0,1.0687924637266066,MONITOREAR
MFE → IAH,1957,14.1,316.0,1.0686626834028465,MANTENER
DCA → CHS,649,16.5,444.0,1.068446398256175,MONITOREAR
DEN → TYS,285,18.9,1162.0,1.0683204550707748,MONITOREAR
GEG → LAS,648,16.5,806.0,1.0681919648981253,MONITOREAR
PSG → WRG,332,18.4,31.0,1.068144834280634,MONITOREAR
LIT → MDW,332,18.4,544.0,1.068144834280634,MONITOREAR
ATL → JAN,2297,13.8,341.0,1.0680315699710956,MANTENER
MHT → EWR,700,16.3,209.0,1.067826094612075,MONITOREAR
PIA → ATL,898,15.7,565.0,1.0676267007234455,MONITOREAR
EWR → SLC,292,18.8,1969.0,1.067229714826437,MONITOREAR
MKE → CVG,352,18.2,318.0,1.0671808739588535,MONITOREAR
EGE → LAX,110,22.7,748.0,1.0670090430348784,MONITOREAR
SNA → DAL,529,17.0,1216.0,1.066068033415911,MONITOREAR
DFW → HDN,139,21.6,769.0,1.0658463695562295,MONITOREAR
IAH → HSV,885,15.7,595.0,1.065337260266245,MONITOREAR
SLC → MDW,777,16.0,1259.0,1.0648704560588236,MONITOREAR
ICT → IAH,1102,15.2,542.0,1.0647420624363546,MONITOREAR
BOI → OAK,660,16.4,511.729,1.064727332943357,MONITOREAR
LAW → DFW,1331,14.8,140.0,1.0646655011224768,MANTENER
BHM → HOU,609,16.6,570.0,1.064361832439843,MONITOREAR
SBA → LAX,1460,14.6,89.0,1.0637839903465478,MANTENER
RSW → MSP,915,15.6,1416.0,1.0637521541829813,MONITOREAR
STL → OKC,421,17.6,462.0,1.0635033787280992,MONITOREAR
TUL → LAS,334,18.3,1076.0,1.0634388017147363,MONITOREAR
MSY → SAN,334,18.3,1599.0,1.0634388017147363,MONITOREAR
CMI → ORD,1784,14.2,135.0,1.0630990904658735,MANTENER
PSE → JFK,333,18.3,1617.0,1.0628900756664212,MONITOREAR
SAN → DFW,3299,13.1,1171.0,1.0612800819309443,MANTENER
BNA → SAN,388,17.8,1751.0,1.0610589504529429,MONITOREAR
ALB → ATL,937,15.5,853.0,1.0606159087469553,MONITOREAR
DTW → MYR,387,17.8,636.0,1.0605995953593013,MONITOREAR
CLT → SLC,618,16.5,1727.0,1.060370595480519,MONITOREAR
MCI → FLL,327,18.3,1242.0,1.0595627112741974,MONITOREAR
DTW → OKC,327,18.3,900.0,1.0595627112741974,MONITOREAR
ROA → ORD,781,15.9,531.0,1.05903144882451,MONITOREAR
MCI → PHX,1827,14.1,1044.0,1.0589707084492987,MANTENER
BOI → ORD,546,16.8,1437.0,1.0588399879251442,MONITOREAR
MKE → TPA,611,16.5,1075.0,1.0584909982633133,MONITOREAR
IAH → ICT,1057,15.2,542.0,1.058404877852276,MONITOREAR
TUL → STL,335,18.2,351.0,1.058171756792162,MONITOREAR
PHX → GEG,922,15.5,1020.0,1.058114509651272,MONITOREAR
IAH → CRP,2135,13.8,201.0,1.0579386257414563,MANTENER
TPA → DTW,2134,13.8,983.0,1.0578739735969145,MANTENER
RAP → DFW,522,16.9,835.0,1.0575458223521659,MONITOREAR
EVV → ATL,958,15.4,350.0,1.0571865578075126,MONITOREAR
CLT → BUF,1206,14.9,546.0,1.0571645922157824,MANTENER
DEN → CLT,1902,14.0,1337.0,1.057092574034747,MANTENER
SNA → PHX,3846,12.8,338.0,1.056612982547037,MANTENER
TLH → ATL,2106,13.8,223.0,1.056051305591761,MANTENER
MFE → DFW,1454,14.5,469.0,1.0559006804235522,MANTENER
IND → ATL,3816,12.8,432.0,1.0556106281687268,MANTENER
DTW → BUF,796,15.8,241.0,1.0553766713634125,MONITOREAR
SEA → PHL,990,15.3,2378.0,1.0553488562986812,MONITOREAR
PIT → IAH,902,15.5,1117.0,1.0547152506097066,MONITOREAR
IAH → MAF,2064,13.8,429.0,1.0532713554710007,MANTENER
CVG → MSP,384,17.7,596.0,1.0532637318080276,MONITOREAR
RAP → ORD,397,17.6,779.0,1.0531727854009456,MONITOREAR
IND → MCI,615,16.4,451.0,1.0531460519202687,MONITOREAR
ABE → ORD,665,16.2,654.191,1.0529655005862484,MONITOREAR
BOS → JAX,690,16.1,1010.0,1.0524073472122,MONITOREAR
ASE → ATL,101,22.8,1304.0,1.0522474778398072,MONITOREAR
ATL → GTR,927,15.4,241.0,1.0521208490971417,MONITOREAR
JFK → CLE,304,18.4,425.0,1.0519330970587448,MONITOREAR
SLC → OKC,608,16.4,866.0,1.0512686806424514,MONITOREAR
FAI → MSP,124,21.8,2466.0,1.050821381301898,MONITOREAR
SAT → ATL,2865,13.2,874.0,1.050762719047647,MANTENER
TUS → IAH,1152,14.9,936.0,1.0503389713471196,MANTENER
EGE → DFW,433,17.3,721.0,1.050237626944431,MONITOREAR
DTW → ALB,497,16.9,489.0,1.0492517144103302,MONITOREAR
SAN → SEA,3192,13.0,1050.0,1.048892384614061,MANTENER
DCA → CLT,2502,13.4,331.0,1.0485293225975987,MANTENER
MSP → ANC,575,16.5,2519.0,1.048471056731563,MONITOREAR
TVC → ORD,1784,14.0,224.0,1.0481258638395938,MANTENER
CRP → HOU,1249,14.7,187.0,1.0481244809884598,MANTENER
DTW → LIT,280,18.6,705.0,1.0480708661894804,MONITOREAR
GRK → ATL,596,16.4,803.0,1.0479994693987174,MONITOREAR
ATL → LIT,1976,13.8,453.0,1.0472585232064782,MANTENER
EYW → MIA,549,16.6,125.0,1.047144341290582,MONITOREAR
IND → RSW,753,15.8,945.0,1.0466023059923832,MONITOREAR
FLL → ORH,334,18.0,1211.0,1.0460053787358061,MONITOREAR
CLT → MDW,636,16.2,584.0,1.0457421672610998,MONITOREAR
MEM → ATL,3108,13.0,332.0,1.0454255124933798,MANTENER
DTW → PWM,520,16.7,668.0,1.0443894115331038,MONITOREAR
EVV → ORD,1737,14.0,272.194,1.0443880672737547,MANTENER
SEA → BNA,185,20.0,1978.0,1.0440711650156649,MONITOREAR
HNL → IAD,167,20.4,4817.0,1.044070737733018,MONITOREAR
GSP → MDW,629,16.2,562.0,1.0439492635854715,MONITOREAR
IAH → LFT,2153,13.6,201.0,1.0437479796415534,MANTENER
TPA → SDF,376,17.6,727.0,1.0436076892366215,MONITOREAR
ATL → ABQ,803,15.6,1269.0,1.0433833353756947,MONITOREAR
EWR → OMA,579,16.4,1134.0,1.043253606321971,MONITOREAR
PIT → ATL,3251,12.9,526.0,1.043186611719204,MANTENER
BWI → MIA,1098,14.9,946.0,1.043185597688352,MANTENER
MLI → ORD,1615,14.1,139.0,1.0415797232276027,MANTENER
BUR → PHX,1893,13.8,369.0,1.0413367048668867,MANTENER
CMH → MSP,474,16.9,626.0,1.041244037366468,MONITOREAR
JAX → FLL,726,15.8,319.0,1.0408329023423177,MONITOREAR
BUF → MCO,1525,14.2,1011.0,1.0408244558438946,MANTENER
ANC → ATL,102,22.5,3417.0,1.0406188829889609,MONITOREAR
ATL → CHO,940,15.2,457.0,1.0405737410401354,MONITOREAR
CLT → MCI,1243,14.6,808.0,1.0402913313605637,MANTENER
CVG → LGA,108,22.2,585.0,1.0394331324215769,MONITOREAR
MKE → ATL,3156,12.9,669.0,1.0393608279735838,MANTENER
FLL → LBE,275,18.5,980.0,1.0391026530683158,MONITOREAR
TLH → DFW,661,16.0,767.0,1.0390006143762698,MONITOREAR
ABI → DFW,2329,13.4,158.0,1.0389280321645018,MANTENER
SAV → ATL,3140,12.9,214.0,1.0387051721783966,MANTENER
EWR → GSP,687,15.9,594.0,1.0386411524633534,MONITOREAR
RDU → MIA,1016,15.0,700.0,1.038544294220764,MONITOREAR
DTW → BHM,584,16.3,625.0,1.038293860201001,MONITOREAR
ATL → EYW,1423,14.3,646.0,1.0382547315268489,MANTENER
BOS → STT,205,19.5,1693.0,1.0379869459319897,MONITOREAR
MSP → PIT,481,16.8,726.0,1.037545701377768,MONITOREAR
DAL → OMA,114,21.9,585.0,1.0372274601983944,MONITOREAR
PDX → DFW,1834,13.8,1616.0,1.0369671420886646,MANTENER
DTW → RIC,877,15.3,456.0,1.036805569832944,MONITOREAR
GRR → BWI,649,16.0,528.0,1.0360692346726545,MONITOREAR
ATL → FNT,954,15.1,645.0,1.0359602143886912,MONITOREAR
PHL → SAN,794,15.5,2370.0,1.034947936493306,MONITOREAR
SGF → DEN,572,16.3,637.0,1.034909655594907,MONITOREAR
DTW → TUL,225,19.1,789.0,1.0344751768210443,MONITOREAR
MSN → DEN,724,15.7,826.0,1.0338122486045573,MONITOREAR
MCI → IAH,1698,13.9,643.0,1.0337716849951097,MANTENER
JFK → OAK,284,18.3,2576.0,1.0337622855835007,MONITOREAR
MKE → MSP,2237,13.4,297.0,1.0335273888396774,MANTENER
ORD → ERI,638,16.0,398.0,1.0333341253351664,MONITOREAR
PIT → HOU,332,17.8,1131.0,1.033314024467135,MONITOREAR
WRG → KTN,332,17.8,82.0,1.033314024467135,MONITOREAR
PHL → IND,421,17.1,588.0,1.0332902145596872,MONITOREAR
MRY → SFO,817,15.4,77.0,1.0326684206084404,MONITOREAR
GSO → DEN,133,21.1,1370.0,1.0318636660547902,MONITOREAR
IND → BOS,299,18.1,818.0,1.0317802867837145,MONITOREAR
ATL → VPS,2207,13.4,250.0,1.0317181804384028,MANTENER
CID → MSP,714,15.7,220.0,1.0316286250873148,MONITOREAR
SAN → BNA,388,17.3,1751.0,1.0312539237548264,MONITOREAR
MSY → PHL,361,17.5,1089.0,1.030553642708254,MONITOREAR
LAX → RDM,240,18.8,726.0,1.0303601175882944,MONITOREAR
EWR → BDL,444,16.9,116.0,1.0301943510510458,MONITOREAR
LGB → OAK,1001,14.9,353.0,1.0294044621179679,MANTENER
SNA → ORD,2167,13.4,1726.0,1.0292672662058722,MANTENER
SJC → SEA,4025,12.4,697.0,1.0292347435417304,MANTENER
BUF → EWR,531,16.4,282.0,1.0290609714836778,MONITOREAR
SUX → ORD,620,16.0,436.0,1.028755116486262,MONITOREAR
RIC → FLL,334,17.7,805.0,1.028571955756876,MONITOREAR
BHM → LAS,334,17.7,1618.0,1.028571955756876,MONITOREAR
DFW → GGG,643,15.9,140.0,1.0281170111537814,MONITOREAR
ORD → CHA,381,17.3,501.0,1.0281042918969194,MONITOREAR
JFK → ACK,333,17.7,199.0,1.0280412207265386,MONITOREAR
RSW → CMH,489,16.6,930.0,1.0279321732528288,MONITOREAR
RNO → SAN,669,15.8,488.0,1.0279138815002602,MONITOREAR
DTW → SLC,1386,14.2,1481.0,1.0272531595244785,MANTENER
OAJ → ATL,1136,14.6,399.0,1.0271492154950401,MANTENER
RSW → MKE,524,16.4,1183.0,1.0268846362286508,MONITOREAR
DCA → CAK,273,18.3,274.0,1.0265333385188475,MONITOREAR
PDX → SJC,2248,13.3,569.0,1.0264668960648065,MANTENER
BNA → ATL,3231,12.7,214.0,1.0262294646597112,MANTENER
DEN → GCC,634,15.9,313.0,1.0258757837555188,MONITOREAR
DAY → LGA,403,17.1,549.0,1.0258181520928829,MONITOREAR
RNO → DFW,748,15.5,1345.0,1.0256974615860441,MONITOREAR
SAV → IAH,446,16.8,851.0,1.0248535839393709,MONITOREAR
AUS → JFK,1589,13.9,1521.0,1.0245495631486037,MANTENER
MIA → CHS,254,18.5,489.0,1.0244068393984294,MONITOREAR
ABE → DTW,711,15.6,425.0,1.0244008990493054,MONITOREAR
AUS → SEA,461,16.7,1770.0,1.0242774731804403,MONITOREAR
ITO → LAX,261,18.4,2449.0,1.0238717549473757,MONITOREAR
PBI → PHL,1109,14.6,951.0,1.0236372421531537,MANTENER
BIS → DEN,1284,14.3,516.0,1.0235561742477368,MANTENER
RDM → SFO,834,15.2,462.0,1.0223874771585295,MONITOREAR
JMS → DVL,526,16.3,83.0,1.0212440976762467,MONITOREAR
ALB → MDW,668,15.7,717.0,1.0211732432452534,MONITOREAR
TRI → ATL,1928,13.5,227.0,1.0211721941480163,MANTENER
SEA → KTN,1320,14.2,680.0,1.020324956212419,MANTENER
IAH → GSP,501,16.4,837.0,1.0195234005779177,MONITOREAR
FLL → MSY,935,14.9,674.0,1.0192414328640145,MANTENER
TPA → DAY,117,21.4,828.0,1.0191052220467198,MONITOREAR
AUS → TPA,338,17.5,928.0,1.0190330317095282,MONITOREAR
BTV → JFK,1023,14.7,266.0,1.0187827305948889,MANTENER
SLC → DCA,631,15.8,1851.0,1.0186743262815117,MONITOREAR
MAF → HOU,1121,14.5,441.0,1.0181865813454631,MANTENER
LIT → DAL,1018,14.7,296.0,1.0180624939752387,MANTENER
SLC → STL,478,16.5,1156.0,1.0179857708610904,MONITOREAR
IAH → AEX,926,14.9,190.0,1.0178002609622807,MANTENER
PIT → MDW,1777,13.6,402.0,1.0176447286290327,MANTENER
JNU → SEA,1232,14.3,909.0,1.0176443626053655,MANTENER
ATL → SJC,276,18.1,2116.0,1.0172925566948041,MONITOREAR
SBA → DEN,650,15.7,916.0,1.0168846609736801,MONITOREAR
BNA → SAT,574,16.0,822.0,1.0164207034111308,MONITOREAR
DTW → AZO,381,17.1,113.0,1.016218693146666,MONITOREAR
TUS → LAS,1104,14.5,365.0,1.0159708078913707,MANTENER
JNU → PSG,332,17.5,123.0,1.0158986195603854,MONITOREAR
EWR → CMH,912,14.9,463.0,1.0155303585210753,MANTENER
RSW → CAK,198,19.2,991.0,1.0153472698933508,MONITOREAR
MSP → ATL,4714,12.0,907.0,1.014995050019529,MANTENER
FLL → MCO,667,15.6,177.0,1.0144352471628373,MONITOREAR
DAY → BWI,695,15.5,406.0,1.0143063360625428,MONITOREAR
ATL → SRQ,1930,13.4,444.0,1.0137468877744569,MANTENER
AUS → HRL,326,17.5,273.0,1.0127070417391737,MONITOREAR
ORF → DFW,631,15.7,1212.0,1.0122270204189705,MONITOREAR
DTW → BMI,136,20.6,313.0,1.0120069064616268,MONITOREAR
SAN → IAH,1701,13.6,1303.0,1.0117001365658373,MANTENER
ROW → DFW,974,14.7,435.0,1.0115674616354526,MANTENER
PIT → TPA,848,15.0,873.0,1.0114320953687854,MONITOREAR
COS → SEA,334,17.4,1068.0,1.0111385327779459,MONITOREAR
LAS → AMA,334,17.4,758.0,1.0111385327779459,MONITOREAR
DTW → LAN,441,16.6,74.0,1.0107814493241765,MONITOREAR
MSP → MSN,1233,14.2,228.0,1.0106431814493368,MANTENER
RNO → DEN,1364,14.0,804.0,1.0105447573764772,MANTENER
CMH → BNA,624,15.7,337.0,1.0104756078340003,MONITOREAR
MSY → BNA,1048,14.5,471.0,1.008422635407743,MANTENER
TUL → MSP,434,16.6,615.0,1.0081253926606673,MONITOREAR
MCI → STL,1205,14.2,237.0,1.0073813481213152,MANTENER
ATW → MSP,521,16.1,236.0,1.007175756722292,MONITOREAR
FLL → IAG,206,18.9,1176.0,1.0069685959012307,MONITOREAR
DTW → PLN,752,15.2,243.0,1.0066559212403756,MONITOREAR
LFT → IAH,2173,13.1,201.0,1.0065861814135924,MANTENER
COU → DFW,660,15.5,489.0,1.006297174428173,MONITOREAR
LGB → PDX,750,15.2,846.0,1.006251127392614,MONITOREAR
ATL → PIA,896,14.8,565.0,1.0060951811202898,MANTENER
PSP → PHX,1722,13.5,261.0,1.0059176274733364,MANTENER
ELM → ORD,606,15.7,566.0,1.0058801578128824,MONITOREAR
ATL → ALB,937,14.7,853.0,1.005874442489048,MANTENER
MCO → BHM,658,15.5,479.0,1.0058267643554242,MONITOREAR
DEN → LAR,581,15.8,113.0,1.005630619582602,MONITOREAR
PHX → PIT,978,14.6,1814.0,1.0052844118250834,MANTENER
AUS → MSY,344,17.2,444.0,1.0045903650682244,MONITOREAR
LEX → ORD,2015,13.2,323.0,1.0043054306182635,MANTENER
PHX → LIH,343,17.2,2979.0,1.0040896369125416,MONITOREAR
MSP → MCI,1897,13.3,393.0,1.003887853001357,MANTENER
MSP → GEG,770,15.1,1175.0,1.0036049677420071,MONITOREAR
BOS → ACY,181,19.3,274.0,1.0033099270343044,MONITOREAR
DEN → LFT,181,19.3,978.0,1.0033099270343044,MONITOREAR
SAN → BOS,964,14.6,2588.0,1.0031793290131397,MANTENER
DTW → MBS,436,16.5,98.0,1.0028109701525907,MONITOREAR
COS → LAX,644,15.5,833.0,1.0024933025461749,MONITOREAR
PSP → LAX,729,15.2,110.0,1.001934407265316,MONITOREAR
MYR → CLE,169,19.5,557.0,1.0003302494099993,MONITOREAR
IAH → CMH,945,14.6,986.0,1.0002729994140864,MANTENER
MAF → IAH,2068,13.1,429.0,1.00009817786731,MANTENER
SLC → BNA,346,17.1,1404.0,0.999741030534871,MONITOREAR
DEN → RKS,632,15.5,260.0,0.999577856092763,MONITOREAR
DAL → SLC,114,21.1,999.0,0.9993378726112386,MONITOREAR
GRB → ORD,2767,12.6,173.0,0.9986153914531526,MANTENER
IAH → TUL,1805,13.3,429.0,0.9972760108120086,MANTENER
TPA → LAS,573,15.7,1984.0,0.9970890575242142,MONITOREAR
DRO → DEN,572,15.7,250.766,0.9968148216466283,MONITOREAR
DTW → PVD,799,14.9,615.0,0.9958207809191749,MANTENER
SMF → MDW,417,16.5,1790.0,0.9954592265968023,MONITOREAR
STL → SEA,483,16.1,1709.0,0.9949826812380641,MONITOREAR
MSP → BIS,1503,13.6,386.0,0.9948697010064046,MANTENER
BQN → JFK,447,16.3,1576.0,0.9947170509220118,MONITOREAR
AMA → DAL,1216,14.0,323.0,0.9944650887536559,MANTENER
MSP → FLL,611,15.5,1487.0,0.9943400286715973,MONITOREAR
OAK → BNA,177,19.2,1959.0,0.9938207486541751,MONITOREAR
BNA → OAK,177,19.2,1959.0,0.9938207486541751,MONITOREAR
JFK → BUR,334,17.1,2465.0,0.9937051097990159,MONITOREAR
RSW → HPN,334,17.1,1102.0,0.9937051097990159,MONITOREAR
PHX → SDF,334,17.1,1506.0,0.9937051097990159,MONITOREAR
ICT → LAS,334,17.1,986.0,0.9937051097990159,MONITOREAR
OMA → MSP,1271,13.9,282.0,0.9935107386953342,MANTENER
SLC → EWR,292,17.5,1969.0,0.9934319153969492,MONITOREAR
IAH → PSP,292,17.5,1269.0,0.9934319153969492,MONITOREAR
DTW → SYR,257,17.9,374.0,0.9932846191962443,MONITOREAR
IAH → BTR,2320,12.8,253.0,0.9919132754765255,MANTENER
STL → MIA,601,15.5,1068.0,0.9917822148529571,MONITOREAR
SFO → MMH,146,19.9,193.0,0.9917377177199589,MONITOREAR
MSP → JAX,184,19.0,1174.0,0.9908377939457074,MONITOREAR
SEA → MCI,489,16.0,1489.0,0.9907779983159796,MONITOREAR
SMF → IAH,647,15.3,1609.0,0.9902689830586379,MONITOREAR
IND → PHX,1306,13.8,1488.0,0.99011195475742,MANTENER
JFK → STT,548,15.7,1623.0,0.9900852200508385,MONITOREAR
TUS → MDW,502,15.9,1440.0,0.9887574190309849,MONITOREAR
MSP → RSW,915,14.5,1416.0,0.9887439894649505,MANTENER
OMA → IAH,1166,14.0,781.0,0.9885868113674614,MANTENER
LAX → CMH,588,15.5,1995.0,0.9883926769242871,MONITOREAR
MSP → SEA,2549,12.6,1399.0,0.9882755069513905,MANTENER
ATL → ATW,414,16.4,765.0,0.9882420197073514,MONITOREAR
IND → DFW,1593,13.4,761.0,0.9880321575279466,MANTENER
SNA → DFW,2877,12.4,1205.0,0.9875984170803919,MANTENER
IAH → GRR,322,17.1,1042.0,0.987448314288094,MONITOREAR
DTW → MSN,1422,13.6,311.0,0.9873354670093933,MANTENER
CAK → DCA,273,17.6,274.0,0.987267035952553,MONITOREAR
LBB → DAL,1572,13.4,293.0,0.9862539323805464,MANTENER
PHX → OGG,556,15.6,2845.0,0.9860398539030908,MONITOREAR
LBE → LAS,179,19.0,1954.0,0.9856033031097434,MONITOREAR
DTW → TTN,218,18.3,464.0,0.9853625964904033,MONITOREAR
DTW → MLI,218,18.3,373.0,0.9853625964904033,MONITOREAR
IAH → CHS,575,15.5,925.0,0.9849273563235893,MONITOREAR
FLL → HOU,680,15.1,957.0,0.9848360125236929,MONITOREAR
RST → ORD,1323,13.7,268.0,0.9847090314837489,MANTENER
PHX → CLT,2808,12.4,1773.0,0.984588242878067,MANTENER
IAD → MIA,809,14.7,921.0,0.9842824408075982,MANTENER
COD → DEN,316,17.1,391.0,0.9842319185233621,MONITOREAR
CHS → BOS,338,16.9,818.0,0.9840947563366301,MONITOREAR
MDW → OKC,338,16.9,691.0,0.9840947563366301,MONITOREAR
MYR → IAG,116,20.7,650.0,0.9839931695590174,MONITOREAR
FAT → SEA,883,14.5,748.0,0.9835821540875741,MANTENER
SAT → PHX,1537,13.4,843.0,0.983236757634172,MANTENER
ORF → MCO,432,16.2,655.0,0.983084945295546,MONITOREAR
GSP → DFW,484,15.9,862.0,0.9829515001679445,MONITOREAR
BMI → ATL,877,14.5,533.0,0.9825935138939664,MANTENER
ORD → PSP,346,16.8,1651.821,0.9822017142096978,MONITOREAR
LEX → ATL,2280,12.7,304.0,0.9819552016874578,MANTENER
CRP → IAH,2140,12.8,201.0,0.9815758218260349,MANTENER
DTW → CID,725,14.9,430.0,0.9813395765733465,MANTENER
EGE → IAH,135,20.0,934.0,0.981054955687686,MONITOREAR
DAY → DTW,382,16.5,166.0,0.980994400420085,MONITOREAR
SEA → DTW,1892,13.0,1927.0,0.9809006674495371,MANTENER
STX → MIA,537,15.6,1139.0,0.9806157027433829,MONITOREAR
ATL → PVD,947,14.3,903.0,0.9800217703256093,MANTENER
IAH → VPS,901,14.4,528.0,0.9797047570956008,MANTENER
RDU → FLL,626,15.2,680.0,0.9787812564072149,MONITOREAR
ATL → BUF,1568,13.3,712.0,0.978554974721077,MANTENER
JAX → CLT,2085,12.8,328.0,0.9782430891818115,MANTENER
LEX → DFW,776,14.7,785.0,0.9781604204669332,MANTENER
OKC → DAL,923,14.3,181.0,0.9763509805339079,MANTENER
EWR → CAK,117,20.5,382.0,0.97624565663354,MONITOREAR
RDM → DEN,480,15.8,898.0,0.975458204416506,MONITOREAR
CPR → DEN,956,14.2,230.0,0.9745116236532988,MANTENER
BIL → DEN,1104,13.9,455.0,0.9739306365303487,MANTENER
IND → TPA,906,14.3,837.0,0.9736926207641462,MANTENER
IDA → DEN,905,14.3,458.0,0.9735346969490895,MANTENER
ISN → DEN,1158,13.8,576.0,0.9735140528223458,MANTENER
MCI → DTW,1421,13.4,629.0,0.9727215611650115,MANTENER
MCO → MSP,1586,13.2,1310.0,0.9727040930897127,MANTENER
STT → CLT,363,16.5,1520.0,0.9725764676537003,MONITOREAR
MSP → SAT,236,17.8,1097.0,0.9725620612945588,MONITOREAR
HOU → ECP,490,15.7,571.0,0.9725216464034335,MONITOREAR
STL → CLT,942,14.2,575.0,0.9724167489898434,MANTENER
CVG → MCO,890,14.3,757.0,0.9711446691698447,MANTENER
GNV → MIA,594,15.2,294.0,0.970805656543122,MONITOREAR
CLE → DCA,1388,13.4,310.0,0.9695729649029445,MANTENER
TPA → MSP,1069,13.9,1306.0,0.9694525686324814,MANTENER
CSG → ATL,1068,13.9,83.0,0.9693224797132997,MANTENER
DTW → MKE,1730,13.0,237.0,0.9692639693739372,MANTENER
BHM → ATL,3212,12.0,134.0,0.9689578890079983,MANTENER
IAD → DTW,697,14.8,383.0,0.9689242407925577,MANTENER
SGU → DEN,586,15.2,517.0,0.9687446080157058,MONITOREAR
MCO → ROC,395,16.2,1033.0,0.9685794939139818,MONITOREAR
CLE → MDW,1823,12.9,307.0,0.9685628019335476,MANTENER
MLI → DTW,210,18.1,373.0,0.9678264630598619,MONITOREAR
GEG → SEA,3178,12.0,224.0,0.9676808816515993,MANTENER
CVG → BNA,352,16.5,230.0,0.967499143973686,MONITOREAR
JAN → ATL,2297,12.5,341.0,0.9674199003361372,MANTENER
RST → ATL,316,16.8,831.0,0.9669646918826014,MONITOREAR
TUL → ATL,1518,13.2,674.0,0.9669196624501359,MANTENER
BOS → PIT,1158,13.7,496.0,0.9664596031642126,MANTENER
CMH → DFW,1511,13.2,926.0,0.9663095590200017,MANTENER
LRD → DFW,1281,13.5,396.0,0.9659785007560592,MANTENER
PNS → ATL,2268,12.5,271.0,0.9658317081059553,MANTENER
FLL → STL,488,15.6,1056.559,0.965689203313091,MONITOREAR
MSP → TUL,434,15.9,615.0,0.9656140809219644,MONITOREAR
MYR → ATL,1420,13.3,317.0,0.9653688160291759,MANTENER
IAH → PNS,1419,13.3,489.0,0.9652751210622857,MANTENER
ATL → MSN,893,14.2,707.0,0.9648312944844627,MANTENER
SEA → MSP,2547,12.3,1399.0,0.9646485914224733,MANTENER
DTW → PHX,2715,12.2,1671.0,0.9645987623489003,MANTENER
PVD → TPA,676,14.8,1136.0,0.9643965752543588,MANTENER
DTW → CLT,3086,12.0,500.0,0.9641557239507728,MANTENER
EWR → STT,239,17.6,1634.0,0.963857585139946,MONITOREAR
CLT → ROC,310,16.8,573.0,0.9637441459765044,MONITOREAR
PSG → JNU,332,16.6,123.0,0.963652404840137,MONITOREAR
CVG → JFK,332,16.6,589.0,0.963652404840137,MONITOREAR
MEM → MCO,383,16.2,684.0,0.9635816682472647,MONITOREAR
MSP → DCA,1655,13.0,931.0,0.9635023174154512,MANTENER
TUL → PHX,590,15.1,935.0,0.9633985030718645,MONITOREAR
ORH → FLL,331,16.6,1211.0,0.9631516503125925,MONITOREAR
MSY → OAK,177,18.6,1903.0,0.9627638502587323,MONITOREAR
EAU → ORD,668,14.8,268.183,0.9626346496834236,MANTENER
OMA → PHX,1249,13.5,1037.0,0.962563298866953,MANTENER
SYR → EWR,518,15.4,195.0,0.9624961873079604,MONITOREAR
SEA → FAI,1316,13.4,1533.0,0.9624351829926252,MANTENER
SMF → LGB,661,14.8,387.0,0.9610755682980496,MANTENER
RST → MSP,406,16.0,76.0,0.9610165055362773,MONITOREAR
FAR → MSP,1715,12.9,223.0,0.9606847183884052,MANTENER
IAH → JAC,101,20.8,1265.0,0.9599450675029821,MONITOREAR
GEG → BOI,576,15.1,287.0,0.9597722567650796,MONITOREAR
DVL → DEN,240,17.5,638.0,0.9591118115848484,MONITOREAR
PIT → DFW,1422,13.2,1067.0,0.9582961885679406,MANTENER
MSY → TPA,984,13.9,488.0,0.9579359996902633,MANTENER
STL → CLE,483,15.5,487.0,0.9579025813161487,MONITOREAR
MSY → LAS,705,14.6,1500.0,0.9574968792105912,MANTENER
DTW → RDU,933,14.0,501.0,0.9573767281186283,MANTENER
DTW → LEX,501,15.4,296.0,0.9573573395670691,MONITOREAR
RDU → MSP,501,15.4,980.0,0.9573573395670691,MONITOREAR
HNL → DFW,697,14.6,3784.0,0.9558306699710365,MANTENER
AUS → CLT,423,15.8,1032.0,0.9554848042893118,MONITOREAR
